pnid,native,minimized,native_eloss,minimized_eloss,af2norelax,af2relax
2EPZ_1_A,1344.7940390621861,2721.633917522451,-2173.434240062363,-3146.9036933671655,6716.489275457895,3207.38036284336
2F3C_d2f3ci1,1347.1318476669067,1349.1089310793732,7810.533686781297,-4100.797833873376,2769613.9104997264,1700.254913271524
2EOP_1_A,1989.4113825186178,5065.187727424176,-1438.7764896540468,-3545.7100460897072,5913.464205302965,3627.4103389187626
2EOZ_1_A,4035.042353754519,5985.772912324638,-1030.2942484611956,-2479.0074814667732,7653.013736636105,3791.713579059855
2EN1_1_A,9691.45786534297,2909.130083538588,-295.5232332105103,-3515.747226768119,5938.241817156513,4308.0164529644835
2EMZ_1_A,2822.735664996211,4461.127015867965,-1139.6699068055295,-3538.1501696265723,7577.378831393364,4506.8316874061
1HH0_1_A,8471.188960520836,3401.9867556643558,16987.461688297633,-4010.949289720907,3434.9549401172744,3405.215426015342
1ATX_1_A,1681.8619447607443,3576.9581771960843,95700.53497601252,-4074.838255810659,4215.584918598543,449.39734508300444
2F3C_2_I,1647.7417157867344,2346.336291708082,7810.533686781297,-4084.236663683114,9898.667042301851,1749.659545488907
2KLZ_1_A,352.7572416030275,774.467842704702,-3623.234669475169,-7551.961187531521,9383.035337594101,490.2272737465819
3UE7_2_B,953711267.2977448,3505.230724227905,48661604392.6451,-3192.7997858560493,1602.7244997904386,2839.8633093467206
1WGL_d1wgla1,4003.0796833221707,4210.297623583788,-1559.8140490060887,-4894.216960578222,2830.8496189341954,535.370663143116
2M0P_1_A,4290.488738930279,4426.922074197316,18493.904705862053,-2191.941484360384,10382.319401911658,4648.922578779761
2KEL_1_A,4108.429800800125,2406.43699710715,3365.2228317826757,-4705.209285021756,3240.99507458182,839.4264284807878
2YU8_1_A,2573.5670404682173,4452.647270288122,752.8917115558413,-2969.9104490987534,23640.025567428173,4259.050304497365
3VYI_1_A,1104.6866384723498,102.19962364625553,-5891.509769084081,-8533.779977118686,347.5378020719845,1117.9107024641235
2EMK_1_A,3115.83454209828,4271.233550261579,101.82023483809905,-2292.1905023439613,7205.967117449814,5071.459585795989
1E8Q_1_A,6161.2871808803575,3761.052732745189,13859.07903147087,-4024.6812012214473,7796.146419602404,1720.7482107083579
2DEN_1_A,-162.6055765203164,456.68828195310925,-3290.93286711003,-6134.159118707179,2283.173013511984,-941.9949709974353
2DEN_d2dena-,1599.5534740753565,-1144.8586681340403,-3290.932867110034,-6138.652435436098,1952.850942336986,-1154.0757399488102
2EN3_1_A,2431.112925738349,3906.4169883099757,-1595.2631177677908,-2675.148081758615,8916.898505173152,4674.40867464688
3J2W_4_E,7707.909107725796,4261.4809129087025,230091.14719627312,-2843.171341025047,3589.9378175351426,2503.0758551368854
2EOO_1_A,1224.5261007110348,3164.789825681627,-2977.904774160349,-4418.832975993694,5484.764735460334,3393.928277463722
2ENC_1_A,4705.38201131967,5334.473863049699,-496.7615586487584,-2168.944176696504,5615.955745691274,5159.119893081775
1E0A_2_B,4859.983485280991,3938.515159945242,1231.824644311979,-2607.041423985638,746535.1364700075,2117.862778146217
2DEQ_d2deqb2,-2110.574676250734,-1241.8245567082722,-6937.012460395394,-7891.354992229279,3433.041366194088,-2548.266958078166
2EM7_1_A,3378.7258293526756,5020.794349234858,22.62514119712273,-2660.154439476748,10177.344083051179,5114.251876567974
2ENA_1_A,1776.7951926219575,2956.399665678678,-2715.2322169486733,-4610.643841354955,5466.165665891865,7308.1984660715925
2EP3_1_A,3140.5139377227124,3726.5904570621747,-1015.1785334906025,-2950.9397836495345,5682.2842564562725,4675.711730635747
2ELZ_1_A,2487.032907866931,3106.8029725780525,-2241.742476344544,-4722.898695893576,4432.158440312493,2275.495008148871
2EOE_1_A,2511.024124049878,4093.048070010056,-1134.9574518482336,-2611.539529916362,8713.863527863925,5707.874143915152
2C6B_1_A,4256.217671627899,4952.3349396265885,-1576.7307756483128,-3758.673705623968,6700.562307309393,2200.5105475196196
2EM3_1_A,4919.5379835331205,5558.006646837343,1272.4393167378018,-707.5002133115449,8788.974820271753,7188.187007666141
2ELY_1_A,5456.925178419301,6901.821743168913,1031.5190216865494,-1110.594120552222,7732.2186916256405,5149.164052876829
1EES_2_B,7260.393638503219,3480.2134666596703,5967.285791391196,-3960.366991674895,5292.138782695159,2611.6724064073483
2EME_1_A,2043.4452407789586,3451.739731003903,-1512.1565348463812,-3316.1812422937755,8322.135707474814,4921.561185229666
2EMC_1_A,5969.472337125631,5557.44873498629,997.9231752441543,-608.0308184056947,7845.691049274815,6663.014859899889
2EOV_1_A,3969.8745076157547,5744.557030403441,-387.49126416272725,-2073.6119188933235,6953.067127853877,6095.751272143612
2EM0_1_A,3211.484844394511,4036.078518747762,-1133.3502110375443,-3759.3577048392663,6164.082683987181,5401.513950978324
2EM5_1_A,7281.446180209471,5011.4807464903315,-536.0984314024315,-2737.669093414964,6511.355010925622,4042.8593034709265
3J9M_27_2,5038.620811360154,2772.9426299087245,1667.3241747599732,-4075.511052820726,19282.113180947013,3121.0736514763757
2EML_1_A,3998.7069407707054,5916.125196119901,252.38886791077914,-1720.748136547847,6734.6194059892105,5306.492696569696
2EMI_1_A,2633.9550639789554,3032.536813657355,-1877.7414599936992,-3692.5366595725363,7602.812527768249,3830.741219910935
2EZ5_1_W,2466.5363795743797,886.5951030091492,-4384.995875637207,-7974.528342082146,10105.889300986048,-412.77790514014396
2EMM_1_A,2362.2210787587037,6175.0883730287105,-1476.8843546166672,-3541.557531400679,5745.026419206546,4404.0005412323735
2BWE_1_A,-2673.2611147370544,-3279.9964104268684,-6289.7948362908965,-10124.622910031288,8164.566337810544,-3636.42415733484
2BWB_1_A,-3432.357981547393,-2316.917211299169,-7897.199377440693,-10109.309976947374,-2710.18513371311,-4428.488881641837
4UZ3_d4uz3b1,-1197.1847120485122,212.76604315330133,-4431.90098246643,-6173.9455963100745,-425.07046823705014,-484.28762177993667
2EMH_1_A,3746.937578284188,6073.076459437498,-989.4067927737093,-3164.121310567444,7069.129899315284,5022.538115385763
2EN6_1_A,4051.45394753065,5437.156712512705,229.00235027879773,-1865.1326767528453,6619.564164487471,5716.277961110368
3C8P_1_A,3277.2772003144933,4816.027135851749,3632.0087426860064,-3545.653500157075,1938.8591397142868,3072.187102351173
10#1WAZ_1_A,3065.838936258918,3924.431848589848,-1126.870695017356,-3969.3704651678036,3597.9313482315497,1618.7169522440886
2E5T_1_A,-1076.8883896723737,-3305.075890479573,-8129.526323072284,-10352.214449793859,-1696.56053507862,-973.5334877791129
2EQ2_1_A,3387.918773635375,6560.378478548183,-997.582345707167,-2301.528354355495,7679.345274591636,5768.670735394088
2EMP_1_A,4276.245414753995,6809.793466658477,356.45699735011203,-932.9149178225857,7779.839138412933,6771.590303439153
2EN4_1_A,4487.5462492311035,4632.952588326063,-843.0770433216121,-3519.6269168073472,7766.3765239575005,4833.370250204143
1E0E_1_A,2819.109297225933,1836.8436659837798,6528.074365169654,-4796.690368425677,1173.589930103708,188.73048403229132
3L75_d3l75q2,6109.853843641434,6251.985568537089,376.7715945962559,-3509.2031831011104,7685.968181272326,5227.217000639068
2EM8_1_A,2838.5089653855302,3239.388022329355,-1702.8465107539075,-3133.8081869520483,5472.612850829584,2287.5127998729595
2ENH_1_A,1964.7850387121448,3143.7404039272656,-879.2788506060278,-3413.306561151611,6209.938077756269,4193.7000143034475
2ENF_1_A,3464.8563688052354,5660.045181437823,-868.6728704470647,-2884.996812779097,8119.6869885230435,3867.860466831141
2EL4_1_A,4814.82809831361,6891.9198561874355,543.8888040432191,-635.1719977577144,6975.203156192834,5862.1497314953285
2EMA_1_A,4073.192776079054,4115.287617380298,-1525.355113788425,-3160.5052463026677,8244.21853149616,4483.751969925646
2EMY_1_A,3336.9658673600516,3775.4745100578593,-859.982474278825,-2870.206411447152,6914.444034199593,5021.101183568266
2EOQ_1_A,4975.325640730412,5412.244305900359,1985.1532788778588,-2461.3985749587227,6984.173569411661,5386.437305176575
2EOM_1_A,1630.463932833196,2408.8829436848837,-2476.851864331,-4955.115491293853,87485.41544716974,1172.755081412828
2EPW_1_A,3509.4641294018484,5517.44413464647,-343.84843269162616,-1154.0238213892626,7899.9567445622215,5377.400640215687
2EMF_1_A,4945.828289902226,5421.248025280231,1281.6894466712886,-850.1558412945597,11009.349825296073,6513.128865134139
1E0E_d1e0eb-,3339.4677603745267,2492.7757555505104,7122.557294912351,-4793.946839365403,5090.204680702872,518.0754027958892
2EQF_1_A,2057.0805834606285,4390.193570031219,-2439.6756228867507,-4069.146967183156,4763.330941690867,3324.9401749706703
2F0C_d2f0cc2,1216.1643786064374,2091.0138495370334,-1814.7476980134238,-3294.953893125699,12752.364862863695,1398.5368623775953
2EOH_1_A,3231.2527020056577,5169.571151210683,-1547.3140850230054,-3286.757375360903,5960.8421071232715,5794.927573799505
2EMG_1_A,3264.7203617979567,4350.330555837943,-286.90296609275765,-1784.9594438099862,7309.4871380910845,5848.531517417849
2EOW_1_A,3905.104482782187,7601.359922106328,-344.81889980326116,2168.2504524720366,6911.922532781264,4381.226436743408
2EM4_1_A,2500.717513062767,3730.832390070034,-1040.4505882046728,-2762.783178964466,6520.718657453343,5417.2553151096
2EN9_1_A,5839.992881971499,6843.424114757616,3407.981233206182,-799.5363881111238,9131.687175629144,6112.977621467051
2EN8_1_A,3236.837569834932,3597.1650293881294,-1465.004821363568,-3242.7262494571505,6211.842947777877,4833.542106162258
2W9U_1_A,4713.601839098216,5757.292894867098,13401.376519327136,-1914.3468232923242,522538083.59032714,4090.2293527190104
2C1M_2_B,3147.6574324088165,-934.113403997062,-2100.6746094477203,-7514.041945325275,359.6205335306108,-953.1100974437209
1VDF_1_A,1018.8991780234064,-84.71245202771115,-4460.180804821175,-8303.912236987182,-215.87033620145303,-898.4341123420645
1JKZ_1_A,2198.898260843651,4954.354214866315,155909.02867703786,-3911.8510247942204,18684.588714131736,1039.6875565648825
1JMN_1_A,8009.151318348149,6151.459719009587,355780.11900704674,-3046.307684008716,1908.0671422644555,2906.91467139422
1JMP_1_A,6598.2935984104315,4955.816151870388,8196.993434557364,-3022.298908850399,1408.2245519594358,1197.062706026195
1JMQ_1_A,9342.82628067725,3231.9512896116257,2668.6606785204967,-4825.305835038055,18536.239234487082,2561.6551928682475
2YSO_1_A,1918.495052359851,3468.8610039244504,-2838.0815851759025,-3934.1187618487684,3877.864465439929,3310.152676214999
1FFM_1_A,3619.138289981681,2536.800217581506,529881.501571082,-4168.173977720588,7608.063597468373,1796.4268873443102
1QL1_1_A,4554.303073703652,3056.462485852365,3740.2804625530653,-4048.7843294328454,2338.3460596916475,2703.542819776272
2A06_d2a06q2,4798.970366367401,4363.856004817861,-898.9045790224515,-3232.6405154753365,7270.1782987785,4336.830460418566
2YTD_1_A,3816.6294647930627,3646.879932926879,-2082.6908414789723,-4055.1109778804944,4888.469022722281,3557.8530786527836
2YTF_1_A,4565.793848368387,5214.49732699858,851.4730530727606,-2067.199999828653,6339.656885958237,4555.268085466831
2YSP_1_A,3553.2793437604337,4794.4692406793365,-332.29589682515666,-1822.3524208140127,6784.1184555005175,4835.020448264784
1Y47_1_A,4266.246525018358,538.7471049643154,18891.236050400148,-6524.651255704653,1979.6940075131024,769.596515740659
2MZ7_1_A,10971.313808945222,5949.72180477568,5185.179832786171,-389.6965401870268,12428.253309759237,3783.332260069539
3SWY_1_A,-1315.5707705463828,-182.82687528561382,-6596.553700377333,-7964.715103522676,459.7970276070091,-74.39691911549835
2V9B_1_A,2502.6305078007326,3645.136765713077,2801.5072037135187,-5466.3935813333155,1475.703871087936,926.209266019604
2MJG_1_A,2153.9250756976044,1742.6016792520722,12381.01184612641,-5461.035786243002,6223.627770704695,580.4055178154422
3AG3_12_L,5143.6261455714375,3113.6964487979335,-1785.794297042031,-3835.3150596698697,6303.704407379879,1804.2292558346853
3BSU_d3bsuh1,-852.4079115755749,-140.93377821667855,10550.970872928074,-8563.294795295578,579383.7384600221,-1180.7959210534455
1HYK_1_A,1536.264134049136,3476.6368673995876,785245.4759246381,-5139.965533525872,6235.883999499606,-475.44752513952153
4YBB_50_C3,6227.094779708651,2509.5380860962428,13582.279009154056,-5125.662364903746,6315.685523994028,3417.323703714848
1TU3_2_F,-4652.60673262941,-2283.6625332726417,-9459.892049484393,-12602.302827715295,-5452.608102676035,-6334.809508515465
4BXL_1_A,5168.674254707979,2604.199703644047,5582.254988983942,-3035.8157200809555,9968.184259384381,2849.407665962849
1LPA_d1lpaa2,2115.2606631344497,3096.620497059813,298172.1955213809,-3283.782825522372,535893.9993939132,1610.7445360787956
1WJE_1_A,3902.411372856747,3215.199668465638,-790.0048812965769,-3808.3660152247667,3428.878131893071,1973.3517548654754
1YTF_d1ytfb-,1724.0171030529382,1411.906753814982,-3682.731583505565,-6203.8966983124365,1600.3821193963968,566.9974064915687
1ORL_1_A,2595.388882651314,4832.376277377841,217437.64035303405,-4387.2703455943165,796.3235482519954,1653.711629008069
2IMU_1_A,7542.749790362174,3471.575748172455,2075.2003747431,-3758.175385870756,4367.061333649472,2342.5917810448163
2W9O_1_A,4942.958821057178,4762.915351142015,166524.3677782701,-2532.255827851671,5950.268611707295,2862.9875167938826
1BAZ_d1bazc-,-3248.4547930110793,-2510.491254792495,-1933.232379079976,-10434.044571639302,32706.558889763164,-2775.7516429560083
2MZ4_1_A,14277.668055779981,2699.4223251399653,105946.81535409502,-5959.848399381434,423.96162545715833,-2257.4918054866284
2JVD_d2jvda1,3892.7202710238416,1093.551413094945,7485.014803546903,-6798.986657031014,2022.3090731197044,278.76301060128935
2YRJ_1_A,4089.6725523385985,4213.908955476516,-483.21139074894984,-2441.6569608313457,6025.7690736847735,3907.8324385782316
2YTJ_1_A,5380.756819407929,6882.81238976729,1653.086937455355,-1055.3317830493784,8442.15939295631,5861.932979383167
2Y69_12_L,3596.209528551143,3293.2493347077607,21990.53026668884,-3778.385250968874,4944.561665376143,1699.0007450059734
2H9R_1_A,2448.9365429722557,-504.63569598363483,-3325.083232628283,-7664.925855625751,330.6240713114039,-2346.6815193227458
1XHM_d1xhmb-,3547.846354554927,2320.637173648176,2385.5681932255366,-4503.221764157596,30895.497443172917,469.3427636571041
1XUT_1_A,3684.746402445595,4137.50165199651,16438.743575081673,-4995.114496763514,3046.46363827115,512.3287946886558
3SSU_1_A,-5595.997312557169,-5006.361666796291,-11278.96071588795,-14578.020909442055,-3070.179406526052,-6934.721010539264
2Y69_d2y69y-,3770.5578791870694,2844.022113825106,839746.0186077125,-3810.382746381574,5712.484792609132,2750.0037482919593
2YTI_1_A,2807.796462266271,3921.135256846448,-1192.1946892934557,-2744.972010572844,8877.21443617549,4149.290576162153
1H8P_d1h8pb1,-915.3782276365318,-50.291718859739376,300921.90683803987,-7067.198194200968,99775.83679796339,770.1896512593594
2YTH_1_A,3747.308140732853,3797.6983606575723,-1579.3620118982194,-2955.306723809267,5886.5393925853805,3597.9133713217952
4OH8_2_B,451.17717123746297,-436.3533172835814,-3303.3812439898356,-7335.284551443008,1278.8525393151476,-550.2440563309738
2YTG_1_A,2284.061062933275,3723.611992801253,-1561.727494519603,-3567.165832918907,5937.944214144683,3116.9962640798676
3GQ4_d3gq4a3,-483.32491576756274,828.0240429628184,-5263.615401261413,-6570.117804009118,1466418.3903871141,1359.5420318359584
1OKH_1_A,3629.070490796553,5764.4729657776425,6394.574268489481,-2619.0980934004447,9102.4552014377,3923.4165738783277
1YTF_d1ytfc-,425.14197923596294,481.97176893679534,4315.8359921087895,-6907.066923387207,3058.1010086122487,-759.5021983105862
1D4V_d1d4va1,3344.8122395179107,3563.8631438473412,5961.353740669841,-3885.6242411529643,3825400.749060466,2754.0280943127727
3E1R_1_A,438.9528880955859,1341.5815712831454,-4459.707684904482,-7571.680737555244,25999.034353119594,-407.54773486109207
2IFO_1_A,5700.348225738659,3541.422270602717,8898.443116362481,-3462.0058666708765,3035.101373656463,2486.59013173807
2N7R_1_A,4846.664671715191,5112.649230555187,-1239.8012728894087,-3355.39924581183,5654.57550585613,3728.1820716970547
2IBZ_d2ibzd2,4082.163333266106,7042.33204177404,872.0774424648009,-2233.4129185650527,6124.553167990482,4678.597347958608
2L8S_1_A,8837.706977981083,5872.02307984045,4458.505166183142,-758.5030223044035,10689.325690871456,5876.487420287415
1LOE_2_B,3235.3326997306276,4735.71610616306,6250.913635709907,-1120.7499719819052,7508.891281510498,4297.700134808951
2YMK_1_A,5160.4072106383,2412.9925442761696,3011.0379122818763,-2708.8938130039005,3828.459400269702,2724.0869517667334
2JWG_1_A,5256.877316436217,6040.180197912301,14912.91153113238,-2656.0671694029825,3172.101061091452,4543.919137707584
2YTT_1_A,2698.9826648212425,5102.613284760787,-1102.7200772720714,-2678.6767558517113,6138.090170904781,5104.593392041278
2YTS_1_A,3248.6107049119564,3277.952203282803,-913.4303533427251,-2728.403546953489,6195.587721849349,4557.6747717215385
1WR1_d1wr1b1,-3935.7517705250757,-2705.55838998575,-8344.211891217585,-10427.70187149135,-893.5375175087092,-2853.7436138593157
2YTR_1_A,4961.024517977644,5340.079540599716,3143.1777257543586,-2067.285131411986,6555.04165854174,5979.912156362885
2YTQ_1_A,4399.697634387699,6839.000283995345,1259.25805447595,-870.7439216642101,8213.639863222397,7634.516634565698
2YTP_1_A,2832.807904118567,71861.1672397955,-1156.4528468295916,-3531.7099203470834,5959.877521230317,4212.383756676891
2YTO_1_A,3887.9938394066535,5425.763323969882,-177.83170804053452,-1798.6011476608212,4811.419053760641,5325.164187577015
2YTN_1_A,5763.363688784436,5860.827477092427,298.9159465140767,-1437.2748742998479,8043.803835531063,4870.635900434027
1X4S_d1x4sa1,2359.887297158312,3137.6960385394214,-4162.640060044612,-5614.606113705454,942052616.5736762,651.2118935784483
1CRN_1_A,1053.856295614768,3742.5783688130473,4893.881834997171,-4637.901847229005,1561.3836837379658,3144.876638171754
2YTM_1_A,1974.8038124739337,5434.311593581614,-1715.205134986217,-3499.6431126439497,4668.618755528081,3910.8019588306615
2JYD_1_A,4758.088591984313,3432.880320802094,-71.35415931296404,-2825.4994395125386,45148.6892682646,2216.5855979708203
2JY6_d2jy6b1,-1641.938949882704,-1115.4297148607084,-6805.774206357961,-8233.208095430546,-626.2758286269172,-2651.649982878157
2YTK_1_A,7105.824307496309,5194.978607698692,-1089.2269385096558,-2477.731884370429,6812.689759308497,3725.072104202456
4QOY_2_E,-447.46066532002624,-333.17794391096595,-4692.54662566966,-6289.678544918959,5356.581949789805,-1572.0934807855265
1XHM_2_B,3674.056385035744,2712.053547987215,2385.5681932255366,-4445.831402746863,2757.5037616237905,2900.5377863986473
1GW4_1_A,139.1194364377452,-1791.6916416585655,5566.722333141057,-10400.79342654534,-2344.4644827720413,-3386.168665547474
1O6W_d1o6wa2,4284.729618593207,3685.424648719887,89.59657063669056,-4513.928272140968,11997.150551914672,1611.3489383116776
1NH2_d1nh2b-,1692.038062001092,1839.5419870468168,-3370.559713119663,-6270.860885621789,1220.6080232747454,1610.2204514095283
1NI8_1_A,3228.9999597701362,-122.08453270993141,-5120.482652652487,-8849.263216735126,437.4786261005265,104554.77114918122
4L5E_1_A,2047.8082591832917,2378.9025346041026,-2596.1505146687678,-4308.299497592814,1668.831703985798,813.3795283667614
1HJP_d1hjpa1,893.9345046405024,-750.989164621049,-2386.6527676186124,-6152.232898966594,847.891349263663,119.17283414098983
1V92_1_A,10082.669337091049,2134.515482766296,8677273.212814873,-5459.230004549927,5224.699207272717,701.5841038400822
3VEP_1_X,1908.5672838878072,-612.4746653276848,-289.571805318674,-6304.892064869617,2605.538247111096,-1299.9129355346804
1K6Y_d1k6yd1,1843.0488382921994,2538.920784000884,-1742.5322000083233,-3967.3618396494307,1949750905.109022,3214.3592975036036
1NH2_4_B,-167.8102037571516,1554.8868163468242,-3370.5597131196664,-6435.195845290987,19.631805356163568,-72.78855580289655
3CPH_d3cphg2,-1952.6756342577974,-321.7752561045745,-6110.73550592555,-8226.38687269008,4630.763950310705,-1351.5337113985497
2L4J_1_A,5236.516982316532,2781.4006008929273,1120.5812040600058,-3514.6721551491855,6620.317066219397,1968.3759508986477
1LDL_1_A,4769.692067258294,3681.915630066447,279410.143770315,-3299.544378296954,9790.986262354305,1682.1643260192027
1CBN_1_A,1223.602534814513,2844.128423517592,2087.3179152645334,-5024.5559721536065,156192.31204109718,4976.820810112837
1LGB_2_B,1966.6744969254048,3567.917284083422,-480.41718373389097,-2032.7786088653697,2689.0225513507644,2738.8198292040256
1UFI_d1ufib-,1151.0361447043233,2259.9497441734593,-3511.1752584862916,-5773.252311767157,675.7886086246008,-516.488693484238
2EMJ_1_A,3618.964116829866,6468.090835893203,-91.22513803249888,-1316.1137883811941,7936.684675250627,5958.080373770234
2MBY_1_A,1834.579433485248,133.3336448215814,-3982.238121049474,-8579.871518904369,1945.7737832155549,-1025.648437853355
2M0P_d2m0pa-,4493.3954082441915,7022.884632904372,18493.90470586205,-2190.320940567866,2463244820050.401,3264.103274209281
3BG4_d3bg4d-,1698.0071598163995,4312.627739765927,24566.378862455644,-3361.885722405183,13942.949016375289,1884.7922347902781
1T08_2_B,1151.194171956522,2032.787339101168,-2466.121046131102,-6796.573421722938,28091.669307381755,-1218.0512403024559
4WWR_1_B,-1093.0398842357108,-2511.6890692099205,-8944.132022281454,-10392.295310006506,-2606.453810556456,-2670.2129063307284
3BG4_4_D,1717.5375930112955,3145.481017928874,24566.378862455644,-3338.855494698293,7682.020838434422,2102.110599373329
2QQC_1_A,2266.7587949731032,2508.2994806384554,-1766.0529459647319,-2879.9118575243265,15913.680667522385,2186.599049838984
1BOE_1_A,3159.5899630184826,1102.0644404560235,669204.1592019413,-5687.26815439132,1832.0855998295838,-2475.5947764846346
3ZIA_d3ziar2,1136.1732077112702,1670.5048740826523,18717045.06335593,-4846.324009276945,3013.647797671414,4577.0368670806665
1LDT_2_L,118415627.71557854,4661.155133711013,7953115043.452194,-1457.5705424182715,8458.453906130557,3435.9022045120746
3B8E_2_B,8346.644190397716,5336.93316790768,11587.475401138377,-3133.050894917945,3809.6680484734825,3600.6286123682466
1N1I_d1n1ic2,4322.344798374903,7805.2893561889305,1075560.7473244527,-708.0663038471382,15392.332072739948,3686.9503234009035
1M93_1_A,1450.6747768349233,3433.5883260042538,1486.6107436008483,-3478.6469292118163,2145.4476718022015,2324.724159379094
2RR9_2_C,4126.499782943025,4407.004916565432,-1740.509313116463,-4981.4231733329125,2644.91208111614,2063.7010243824693
2LP1_1_A,4716.642413562843,4153.582283718909,136.9034161503389,-1812.3138106025472,6727.580471447933,4010.8368922460318
1N13_1_A,3262.9446753321517,1798.2705535119353,-1847.7040491197233,-3425.2882606630637,3987.9189252933047,2194.2702884763667
1TI5_1_A,9201.428501498767,5872.44447514232,2508912.1044508764,-2319.988857524375,209925.29136132434,1261.3402007417021
2RKY_d2rkyc1,902.8361899788333,3009.756890978433,14706.720385527797,-4307.3849517380195,118465864.36163051,1493.8460109185944
2M6P_1_A,1601.0176155995227,2244.2006956019154,7024.371401140915,-5231.642626421739,5524.554627685033,936.9964269966222
2M6N_1_A,3613.8423977260854,3858.039977777445,-2302.1647218384583,-3889.294319049823,20014.942684259513,6200.233564833738
2ACM_2_B,878.5511976406378,1380.6521015553299,-3613.057946034438,-6266.768276845328,-863.1413684445533,198.4029323786408
1WJC_1_A,5903.340957721644,3753.088311232222,2350.5196588040308,-3723.455593746142,3959725002.77563,3073.208508031674
4YV4_1_A,-1916.0573052239515,-1099.7821374828727,-8528.490178936236,-9987.51103447079,-1361.9117077747442,-1672.156354005041
3E90_1_A,869.7927333573475,3241.5730280084044,-1778.1385633296704,-4851.594395420759,4896.722087594398,2570.167796549091
4U1E_2_B,-994.6621560117583,-176.87005001428588,-7331.232692910286,-8553.114241939904,-1294.0999628104482,-1848.5652131285824
2LCV_d2lcva-,2882.5255929804152,1348.8511619146884,-2487.237087219667,-5172.009806619919,3037.0250178202546,-85.41628383781972
2L93_d2l93a1,51.01403755150568,1692.9849350297845,21192.481706113183,-4687.584071974346,19759.470279306886,643.3574102189614
2LCV_1_A,1809.5586146339324,1488.7962716275342,-2487.237087219667,-5130.716711480744,500.1496084986702,-529.7822087351751
2F0C_d2f0cb2,1419.7927269541071,3827.8955521664857,49031606.79952476,-2980.322229422571,5568.159575927508,1512.1210264306346
2W2Q_2_E,-163.6430472567472,276.2057249059917,17512.222429872523,-5775.399269176071,11874.54078094625,-683.5004202288042
4AAZ_1_A,1732.9507142696339,3933.4722109450004,191697.55512523412,-3016.137226325429,530846139.8527224,5203.5660066873925
4DOQ_2_B,2659.906667765192,4940.360451165216,20159.489366176305,-2199.2946380468497,3281.229344449174,2153.5689143143145
2EBQ_1_A,4370.926904943859,6133.8744857686015,20.35841885259248,-1171.3588640695716,6533.75685959167,3756.4241136358464
1LEN_2_B,2382.931137912677,2878.680493443536,-469.96560269414715,-2974.0204336182505,9263493.362148112,3361.573513168718
3PSM_1_A,-2923.2932518078796,-1698.13294191168,62459.97081853851,-8735.867892237386,14564.504759588159,-4684.49987678133
3NJP_2_C,1046.7360672454247,2524.1789306485516,1295387.1445650614,-4479.60966482245,133203112.5479132,3294.123615417977
1NCS_1_A,5966.047287286763,1481.7985900668364,-835.1868163714761,-6097.3218736531035,4735.021809593747,1025.4903617711143
2D9A_d2d9aa1,2427.3641408433277,-121.83947231093498,-2911.7007514239463,-8921.084898392526,309372.9338957743,-3380.4221530704926
1XJ1_d1xj1a-,1054.3141177081334,3317.8493452657485,4316.471650131378,-4483.390922025472,30764.14794017491,-226.68270401611426
2EBR_1_A,2982.0095659542944,4975.716002487901,-197.05161550638354,-2278.2005145157623,6052.753429099261,4102.438634647947
1KBH_1_A,1513.552164857997,1995.447205020505,12312.645717664345,-6175.149918287613,3145.5537095823065,55.14690057263488
1PGY_1_A,4860.358055348046,6206.351532704196,3413.8652143990203,-4549.839696490959,3542.2127492299915,1860.986061243966
2B9K_1_A,3239.239549057503,5211.162937605803,-3629.188875981185,-3648.3674069709155,3330.0510795086598,3370.300114373106
4B86_1_A,560.5882547079564,586.2024471409204,-2718.8126662551663,-7845.656184140361,105.16765106807452,-1422.4857181860043
2BCG_d2bcgg2,-2929.0438600208768,-1219.5898242493904,9834.712502327582,-9034.566928863404,2134096.7940103803,-1442.1370732438945
1QHK_1_A,7958.9829944311905,2922.083237673516,1118037.1694411521,-4447.43774190336,1264.7762675342365,-190.72979907334866
1KB9_d1kb9d2,4045.3072421994016,5867.531626593776,1685.4128397411023,-2088.4713063915565,6004.606387475991,6479.157154530148
2XND_5_I,3328.5722854266733,5360.1419342254885,-1563.9646913725517,-3579.6957795864437,4193.915119406134,2826.950843541763
1FBR_d1fbra2,1905.638079859561,-2303.906749514611,7522.126722801702,-9883.856140912727,16588.358226511784,-2604.232876101946
2LJF_1_A,4153.770080183513,2039.8315932646228,3725.2628634277726,-6798.771969825641,1114.144846262404,2132.023548738958
4V4W_d2gyc51,9007.514122454166,4694.453693764416,8037.663450310074,-88.02062948139826,6187.218503641364,3070.6413821297574
1M8O_2_B,5791.991147706026,26085.711705737296,-1423.7231596882668,41604.18300503847,4246.676297944477,1629.0741635314926
2KQE_1_A,3223.2682178409423,1958.4582771310916,-2194.818796481767,-6707.631972588266,6050.7985721501755,132.71266432741686
1ZOQ_2_C,1647.361506549949,965.2201066874386,-2362.0380592059532,-5896.637185061881,5032.834528006182,742.1457091249758
2MXF_1_A,3197.270113265883,5491.176135647185,880.140168268847,-1809.4596988460778,288703.69462490856,4779.660044432513
1XJ1_1_A,2259.893721995901,2518.8962023005397,4316.471650131378,-4475.435143041634,17986.87076305857,72.99285725434675
2LJ7_1_A,12557.186523505246,1857.7199595162265,40303878.12978409,-6764.854386123547,29296.041736811218,-2978.015045072577
